K-NET,HKD082,阿寒湖畔,AKANKOHAN,43.4369,144.0855,429,-,北海道,K-NET18,
K-NET,HKD083,鶴居,TSURUI,43.2329,144.3251,35,-,北海道,K-NET18,
K-NET,HKD084,阿寒,AKAN,43.1141,144.123,30,-,北海道,K-NET02,
K-NET,HKD085,白糠,SHIRANUKA,42.9581,144.0698,5,-,北海道,K-NET18,
K-NET,HKD086,直別,CHOKUBETSU,42.8542,143.8579,9.3,-,北海道,K-NET02,
K-NET,HKD087,二股,FUTAMATA,43.1502,143.8916,170,-,北海道,K-NET18,
K-NET,HKD088,陸別,RIKUBETSU,43.4704,143.7488,215,-,北海道,K-NET18,
K-NET,HKD089,足寄,ASHORO,43.2436,143.5544,89.5,-,北海道,K-NET18,
K-NET,HKD090,本別,HOMBETSU,43.1213,143.6183,65,-,北海道,K-NET18,
K-NET,HKD091,浦幌,URAHORO,42.8088,143.659,16,-,北海道,K-NET18,
K-NET,HKD092,池田,IKEDA,42.9283,143.4485,17,-,北海道,K-NET18,
K-NET,HKD093,糠平,NUKABIRA,43.3191,143.3049,364,-,北海道,K-NET02,
K-NET,HKD094,士幌,SHIHORO,43.1692,143.241,204,-,北海道,K-NET18,
K-NET,HKD095,帯広,OBIHIRO,42.9311,143.2137,34.8,-,北海道,K-NET18,
K-NET,HKD096,中札内,NAKASATSUNAI,42.6977,143.1357,192,-,北海道,K-NET18,
K-NET,HKD097,生花,SEIKA,42.6181,143.421,33,-,北海道,K-NET18,
K-NET,HKD098,大樹,TAIKI,42.4985,143.279,81,-,北海道,K-NET18,
K-NET,HKD099,新得,SHINTOKU,43.0736,142.8392,177,-,北海道,K-NET18,
K-NET,HKD100,広尾,HIROO,42.2864,143.312,36.1,-,北海道,K-NET18,
K-NET,HKD101,トムラウシ,TOMURAUSHI,43.3338,142.9473,370,-,北海道,K-NET18,
K-NET,HKD102,日高,HIDAKA,42.8778,142.4481,283,-,北海道,K-NET18,
K-NET,HKD103,幌毛志,HOROKESHI,42.7275,142.2973,86,-,北海道,K-NET02,
K-NET,HKD104,平取,BIRATORI,42.5886,142.131,70.4,-,北海道,K-NET18,
K-NET,HKD105,門別,MOMBETSU,42.4826,142.0538,7,-,北海道,K-NET18,
K-NET,HKD106,静内,SHIZUNAI,42.3414,142.3688,4.5,-,北海道,K-NET18,
K-NET,HKD107,農屋,NOYA,42.4194,142.4992,45,-,北海道,K-NET02,
K-NET,HKD108,三石,MITSUISHI,42.2528,142.5643,42,-,北海道,K-NET02,
K-NET,HKD109,浦河,URAKAWA,42.1678,142.7673,3.9,-,北海道,K-NET18,
K-NET,HKD110,様似,SAMANI,42.131,142.9354,4,-,北海道,K-NET18,
K-NET,HKD111,えりも,ERIMO,42.017,143.1487,22,-,北海道,K-NET18,
K-NET,HKD112,えりも岬,ERIMOMISAKI,41.937,143.2403,15,-,北海道,K-NET18,
K-NET,HKD113,目黒,MEGURO,42.1287,143.3153,15,-,北海道,K-NET02,
K-NET,HKD114,朱鞠内,SHUMARINAI,44.2829,142.1619,255,-,北海道,K-NET18,
K-NET,HKD115,幌加内,HOROKANAI,44.007,142.1485,157,-,北海道,K-NET18,
K-NET,HKD116,沼田,NUMATA,43.8005,141.9343,48,-,北海道,K-NET18,
K-NET,HKD117,深川,FUKAGAWA,43.7241,142.0527,51,-,北海道,K-NET18,
K-NET,HKD118,滝川,TAKIKAWA,43.5524,141.9175,29,-,北海道,K-NET18,
K-NET,HKD119,芦別,ASHIBETSU,43.5199,142.1914,90,-,北海道,K-NET18,
K-NET,HKD120,月形,TSUKIGATA,43.3442,141.6633,36,-,北海道,K-NET18,
K-NET,HKD121,美唄,BIBAI,43.3332,141.8553,28,-,北海道,K-NET18,
K-NET,HKD122,岩見沢,IWAMIZAWA,43.1974,141.7754,26,-,北海道,K-NET18,
K-NET,HKD123,夕張,YUBARI,42.9933,142.0085,194,-,北海道,K-NET18,
K-NET,HKD124,由仁,YUNI,42.9986,141.7903,38,-,北海道,K-NET18,
K-NET,HKD125,穂別,HOBETSU,42.7609,142.1344,69,-,北海道,K-NET18,
K-NET,HKD126,鵡川,MUKAWA,42.5748,141.9284,7,-,北海道,K-NET18,
K-NET,HKD127,追分,OIWAKE,42.8743,141.8204,61,-,北海道,K-NET18,
K-NET,HKD128,早来,HAYAKITA,42.7656,141.8219,31,-,北海道,K-NET18,
K-NET,HKD129,苫小牧,TOMAKOMAI,42.6347,141.6057,6,-,北海道,K-NET18,
K-NET,HKD130,白老,SHIRAOI,42.5626,141.3502,17,-,北海道,K-NET18,
K-NET,HKD131,登別,NOBORIBETSU,42.4206,141.0809,13,-,北海道,K-NET18,
K-NET,HKD132,室蘭,MURORAN,42.3484,141.0318,3,-,北海道,K-NET18,
K-NET,HKD133,伊達,DATE,42.4727,140.8657,11,-,北海道,K-NET18,
K-NET,HKD134,大滝,OHTAKI,42.6713,141.079,392,-,北海道,K-NET18,
K-NET,HKD135,壮瞥,SOBETSU,42.5533,140.8864,63,-,北海道,K-NET18,
K-NET,HKD136,豊浦,TOYOURA,42.5901,140.6441,4,-,北海道,K-NET18,
K-NET,HKD137,余別,YOBETSU,43.3236,140.3791,15,-,北海道,K-NET18,
K-NET,HKD138,積丹,SHAKOTAN,43.2923,140.6013,16,-,北海道,K-NET18,
K-NET,HKD139,余市,YOICHI,43.1975,140.7819,32,-,北海道,K-NET18,
K-NET,HKD140,小樽,OTARU,43.1908,140.9933,51,-,北海道,K-NET18,
K-NET,HKD141,神恵内,KAMOENAI,43.1449,140.4355,9,-,北海道,K-NET18,
K-NET,HKD142,赤井川,AKAIGAWA,43.0841,140.8202,143,-,北海道,K-NET18,
K-NET,HKD143,岩内,IWANAI,42.9793,140.5093,5,-,北海道,K-NET18,
K-NET,HKD144,倶知安,KUCCHAN,42.9059,140.767,180,-,北海道,K-NET18,
K-NET,HKD145,喜茂別,KIMOBETSU,42.7978,140.9361,259,-,北海道,K-NET18,
K-NET,HKD146,ニセコ,NISEKO,42.8076,140.6878,147,-,北海道,K-NET18,
K-NET,HKD147,蘭越,RANKOSHI,42.8056,140.5305,33,-,北海道,K-NET18,
K-NET,HKD148,黒松内,KUROMATSUNAI,42.668,140.305,25,-,北海道,K-NET18,
K-NET,HKD149,寿都,SUTTSU,42.7905,140.2305,24,-,北海道,K-NET18,
K-NET,HKD150,島牧,SHIMAMAKI,42.701,140.0619,6,-,北海道,K-NET18,
K-NET,HKD151,長万部,OSHAMAMBE,42.4948,140.3539,10,-,北海道,K-NET18,
K-NET,HKD152,八雲,YAKUMO,42.2586,140.2638,5,-,北海道,K-NET18,
K-NET,HKD153,上の湯,KAMINOYU,42.1245,140.3755,69,-,北海道,K-NET18,
K-NET,HKD154,森,MORI,42.0965,140.5636,83,-,北海道,K-NET18,
K-NET,HKD155,鹿部,SHIKABE,42.0438,140.8064,4,-,北海道,K-NET18,
K-NET,HKD156,七飯,NANAE,41.8996,140.696,84,-,北海道,K-NET18,
K-NET,HKD157,南茅部,MINAMIKAYABE,41.9053,140.9698,37,-,北海道,K-NET18,
K-NET,HKD158,椴法華,TODOHOKKE,41.8349,141.1408,7,-,北海道,K-NET18,
K-NET,HKD159,戸井,TOI,41.716,141.0046,23,-,北海道,K-NET18,
K-NET,HKD160,函館,HAKODATE,41.77,140.7383,4,-,北海道,K-NET18,
K-NET,HKD161,木古内,KIKONAI,41.68,140.4329,4,-,北海道,K-NET18,
K-NET,HKD162,福島,FUKUSHIMA,41.4859,140.2469,17,-,北海道,K-NET18,
K-NET,HKD163,松前,MATSUMAE,41.4338,140.1117,13,-,北海道,K-NET18,
K-NET,HKD164,瀬棚,SETANA,42.4502,139.8533,11,-,北海道,K-NET18,
K-NET,HKD165,今金,IMAKANE,42.4287,140.0178,19,-,北海道,K-NET18,
K-NET,HKD166,大成,TAISEI,42.2286,139.8186,45,-,北海道,K-NET18,
K-NET,HKD167,熊石,KUMAISHI,42.1297,139.9813,21,-,北海道,K-NET18,
K-NET,HKD168,江差,ESASHI,41.8691,140.1266,2,-,北海道,K-NET18,
K-NET,HKD169,木間内,KIMANAI,41.9351,140.3678,111,-,北海道,K-NET18,
K-NET,HKD170,湯ノ岱,YUNOTAI,41.7495,140.251,83,-,北海道,K-NET18,
K-NET,HKD171,小砂子,CHIISAGO,41.649,139.9979,31,-,北海道,K-NET18,
K-NET,HKD172,稲穂,INAHO,42.2402,139.5519,6,-,北海道,K-NET18,
K-NET,HKD173,青苗,AONAE,42.0662,139.4515,11,-,北海道,K-NET18,
K-NET,HKD174,北島歌,KITASHIMAUTA,42.595,139.8286,10,-,北海道,K-NET18,
K-NET,HKD175,浜益,HAMAMASU,43.6015,141.3882,28.5,-,北海道,K-NET18,
K-NET,HKD176,四番川,YOMBANGAWA,43.5324,141.5924,156,-,北海道,K-NET18,
K-NET,HKD177,厚田,ATSUTA,43.4001,141.4346,6.1,-,北海道,K-NET18,
K-NET,HKD178,石狩,ISHIKARI,43.172,141.3043,6,-,北海道,K-NET18,
K-NET,HKD179,当別,TOBETSU,43.2236,141.5175,15,-,北海道,K-NET18,
K-NET,HKD180,札幌,SAPPORO,43.1391,141.3513,3,-,北海道,K-NET18,
K-NET,HKD181,江別,EBETSU,43.1161,141.5462,8,-,北海道,K-NET18,
K-NET,HKD182,広島,HIROSHIMA,42.9721,141.5161,56,-,北海道,K-NET18,
K-NET,HKD183,定山渓,JOZANKEI,42.9714,141.1779,268,-,北海道,K-NET18,
K-NET,HKD184,千歳,CHITOSE,42.7898,141.6008,69,-,北海道,K-NET18,
K-NET,HKD185,支笏湖畔,SHIKOTSUKOHAN,42.7756,141.4016,266,-,北海道,K-NET18,
K-NET,HRS001,高野,TAKANO,35.0339,132.9018,556,-,広島県,K-NET11A,
K-NET,HRS002,東城,TOJO,34.8951,133.2753,306,-,広島県,K-NET11A,
K-NET,HRS003,三次,MIYOSHI,34.8138,132.8427,156,-,広島県,K-NET11A,
K-NET,HRS004,芸北,GEIHOKU,34.7263,132.2773,583,-,広島県,K-NET11A,
K-NET,HRS005,油木,YUKI,34.7774,133.2803,485,-,広島県,K-NET11A,
K-NET,HRS006,豊平,TOYOHIRA,34.6666,132.408,367,-,広島県,K-NET11A,
K-NET,HRS007,甲奴,KONU,34.7029,133.0886,387,-,広島県,K-NET11A,
K-NET,HRS008,向原,MUKAIHARA,34.6029,132.7201,207,-,広島県,K-NET11A,
K-NET,HRS009,湯来,YUKI,34.4927,132.2802,218,-,広島県,K-NET11A,
K-NET,HRS010,世羅,SERA,34.5834,133.0515,338,-,広島県,K-NET11A,
K-NET,HRS011,府中,FUCHU,34.5686,133.2364,28,-,広島県,K-NET11A,
K-NET,HRS012,東広島,HIGASHIHIROSHIMA,34.4274,132.7422,214,-,広島県,K-NET11A,
K-NET,HRS013,広島,HIROSHIMA,34.3768,132.4502,3,-,広島県,K-NET11A,
K-NET,HRS014,大野,OHNO,34.2864,132.2765,3,-,広島県,K-NET11A,
K-NET,HRS015,福山,FUKUYAMA,34.4852,133.3619,2,-,広島県,K-NET11A,
K-NET,HRS016,尾道,ONOMICHI,34.4201,133.1979,39,-,広島県,K-NET11A,
K-NET,HRS017,三原,MIHARA,34.4037,133.0838,16,-,広島県,K-NET11A,
K-NET,HRS018,竹原,TAKEHARA,34.3413,132.9069,3,-,広島県,K-NET11A,
K-NET,HRS019,呉,KURE,34.253,132.5617,4,-,広島県,K-NET11A,
K-NET,HRS020,因島,INNOSHIMA,34.2936,133.1776,17,-,広島県,K-NET11A,
K-NET,HRS021,西城,SAIJO,34.9413,133.1185,325,-,広島県,K-NET11A,
K-NET,HYG001,浜坂,HAMASAKA,35.6197,134.4506,7,-,兵庫県,K-NET11A,
K-NET,HYG002,香住,KASUMI,35.6394,134.628,6,-,兵庫県,K-NET11A,
K-NET,HYG003,出石,IZUSHI,35.4613,134.8758,16,-,兵庫県,K-NET11A,
K-NET,HYG004,村岡,MURAOKA,35.4583,134.5782,316,-,兵庫県,K-NET11A,
K-NET,HYG005,和田山,WADAYAMA,35.3408,134.8616,74,-,兵庫県,K-NET11A,
K-NET,HYG006,大屋,OHYA,35.3329,134.6649,149,-,兵庫県,K-NET11A,
K-NET,HYG007,波賀,HAGA,35.1638,134.5458,259,-,兵庫県,K-NET11A,
K-NET,HYG008,生野,IKUNO,35.1487,134.788,300,-,兵庫県,K-NET11A,
K-NET,HYG009,黒井,KUROI,35.1699,135.1025,85,-,兵庫県,K-NET11A,
K-NET,HYG010,丹南,TANNAN,35.0592,135.1776,198,-,兵庫県,K-NET11A,
K-NET,HYG011,上月,KOZUKI,34.985,134.3226,82,-,兵庫県,K-NET11A,
K-NET,HYG012,山崎,YAMASAKI,34.9958,134.5523,90,-,兵庫県,K-NET11A,
K-NET,HYG013,市川,ICHIKAWA,34.9895,134.7636,85,-,兵庫県,K-NET11A,
K-NET,HYG014,西脇,NISHIWAKI,35.0019,134.9994,78,-,兵庫県,K-NET11A,
K-NET,HYG015,三田,SANDA,34.9499,135.2714,193,-,兵庫県,K-NET11A,
K-NET,HYG016,赤穂,AKO,34.7553,134.39,2,-,兵庫県,K-NET11A,
K-NET,HYG017,龍野,TATSUNO,34.8591,134.5446,22,-,兵庫県,K-NET11A,
K-NET,HYG018,姫路,HIMEJI,34.8145,134.6871,8,-,兵庫県,K-NET11A,
K-NET,HYG019,加古川,KAKOGAWA,34.8321,134.8234,46,-,兵庫県,K-NET11A,
K-NET,HYG020,三木,MIKI,34.7974,134.9889,69,-,兵庫県,K-NET11A,
K-NET,HYG021,神戸,KOBE,34.6904,135.1591,92,-,兵庫県,K-NET11A,
K-NET,HYG022,西宮,NISHINOMIYA,34.7463,135.3501,8,-,兵庫県,K-NET11A,
K-NET,HYG023,明石,AKASHI,34.7012,134.8803,9,-,兵庫県,K-NET11A,
K-NET,HYG024,東浦,HIGASHIURA,34.533,134.9904,6,-,兵庫県,K-NET11A,
K-NET,HYG025,洲本,SUMOTO,34.3389,134.9011,11,-,兵庫県,K-NET11A,
K-NET,HYG026,五色,GOSHIKI,34.4147,134.7914,41,-,兵庫県,K-NET11A,
K-NET,HYG027,南淡,NANDAN,34.2496,134.7292,111,-,兵庫県,K-NET11A,
K-NET,IBR001,大子,DAIGO,36.7763,140.3582,106,-,茨城県,K-NET11A,
K-NET,IBR002,高萩,TAKAHAGI,36.7126,140.7073,9,-,茨城県,K-NET11A,
K-NET,IBR003,日立,HITACHI,36.5914,140.6453,58,-,茨城県,K-NET11A,
K-NET,IBR004,大宮,OHMIYA,36.5516,140.4102,57,-,茨城県,K-NET11A,
K-NET,IBR005,笠間,KASAMA,36.3851,140.2373,0,-,茨城県,K-NET11A,
K-NET,IBR006,水戸,MITO,36.3665,140.4543,30,-,茨城県,K-NET11A,
K-NET,IBR007,那珂湊,NAKAMINATO,36.3526,140.5954,24,-,茨城県,K-NET11A,
K-NET,IBR008,下館,SHIMODATE,36.3061,139.9826,31,-,茨城県,K-NET11A,
K-NET,IBR009,古河,KOGA,36.185,139.7037,17,-,茨城県,K-NET11A,
K-NET,IBR010,下妻,SHIMOTSUMA,36.1844,139.9652,22,-,茨城県,K-NET11A,
K-NET,IBR011,つくば,TSUKUBA,36.1256,140.0901,27,-,茨城県,K-NET11A,
K-NET,IBR012,石岡,ISHIOKA,36.1954,140.2713,25,-,茨城県,K-NET11A,
K-NET,IBR013,鉾田,HOKOTA,36.1587,140.4892,29,-,茨城県,K-NET11A,
K-NET,IBR014,土浦,TSUCHIURA,36.0729,140.1948,18,-,茨城県,K-NET11A,
K-NET,IBR015,岩井,IWAI,36.0698,139.9082,13,-,茨城県,K-NET11A,
K-NET,IBR016,取手,TORIDE,35.9114,140.0494,20,-,茨城県,K-NET11A,
K-NET,IBR017,江戸崎,EDOSAKI,35.9538,140.3196,14,-,茨城県,K-NET11A,
K-NET,IBR018,鹿嶋,KASHIMA,35.9766,140.6306,39,-,茨城県,K-NET11A,
K-NET,ISK001,大谷,OHTANI,37.5,137.1767,6,-,石川県,K-NET11A,
K-NET,ISK002,正院,SHOIN,37.4473,137.2877,4,-,石川県,K-NET11A,
K-NET,ISK003,輪島,WAJIMA,37.3924,136.9078,12,-,石川県,K-NET11A,
K-NET,ISK004,能都,NOTO,37.308,137.1471,9,-,石川県,K-NET18,
K-NET,ISK005,穴水,ANAMIZU,37.2309,136.9041,3,-,石川県,K-NET11A,
K-NET,ISK006,富来,TOGI,37.1603,136.6896,75,-,石川県,K-NET11A,
K-NET,ISK007,七尾,NANAO,37.0426,136.968,2,-,石川県,K-NET11A,
K-NET,ISK008,羽咋,HAKUI,36.8937,136.7784,15,-,石川県,K-NET11A,
K-NET,ISK009,七塚,NANATSUKA,36.7334,136.7025,38,-,石川県,K-NET11A,
K-NET,ISK010,金沢,KANAZAWA,36.5421,136.6435,29,-,石川県,K-NET11A,
K-NET,ISK011,小松,KOMATSU,36.3976,136.4409,3,-,石川県,K-NET11A,
K-NET,ISK012,鳥越,TORIGOE,36.3579,136.6049,187,-,石川県,K-NET11A,
K-NET,ISK013,白峰,SHIRAMINE,36.1804,136.6246,476,-,石川県,K-NET11A,
K-NET,ISK014,加賀,KAGA,36.3031,136.3154,4,-,石川県,K-NET11A,
K-NET,ISK015,大町,OHMACHI,37.2265,136.9087,3,-,石川県,K-NET11C,
K-NET,IWT001,種市,TANEICHI,40.4101,141.7193,14,-,岩手県,K-NET11A,
K-NET,IWT002,久慈,KUJI,40.182,141.7643,28,-,岩手県,K-NET11,
K-NET,IWT003,普代,FUDAI,40.0083,141.8885,7,-,岩手県,K-NET11,
K-NET,IWT004,田老,TARO,39.7356,141.9671,9,-,岩手県,K-NET11,
K-NET,IWT005,宮古,MIYAKO,39.6478,141.9465,6,-,岩手県,K-NET11,
K-NET,IWT006,山田,YAMADA,39.485,141.9748,17,-,岩手県,K-NET11,
K-NET,IWT007,釜石,KAMAISHI,39.2699,141.8567,9,-,岩手県,K-NET11,
K-NET,IWT008,大船渡,OHFUNATO,39.0815,141.7093,24,-,岩手県,K-NET11,
K-NET,IWT009,大東,DAITO,39.019,141.4053,148,-,岩手県,K-NET11,
K-NET,IWT010,一関,ICHINOSEKI,38.9346,141.1264,31,-,岩手県,K-NET11,
K-NET,IWT011,水沢,MIZUSAWA,39.1453,141.1527,43,-,岩手県,K-NET11,
K-NET,IWT012,北上,KITAKAMI,39.3206,141.1388,62,-,岩手県,K-NET11A,
K-NET,IWT013,遠野,TONO,39.329,141.5638,298,-,岩手県,K-NET11,
K-NET,IWT014,石鳥谷,ISHIDORIYA,39.4846,141.1466,86,-,岩手県,K-NET11,
K-NET,IWT015,川尻,KAWAJIRI,39.3183,140.7794,247,-,岩手県,K-NET11,
K-NET,IWT016,川井,KAWAI,39.6,141.679,198,-,岩手県,K-NET11,
K-NET,IWT017,門馬,KADOMA,39.6339,141.4379,617,-,岩手県,K-NET11,
K-NET,IWT018,盛岡,MORIOKA,39.6954,141.1477,120,-,岩手県,K-NET11A,
K-NET,IWT019,岩泉,IWAIZUMI,39.803,141.6584,294,-,岩手県,K-NET11,
K-NET,IWT020,藪川,YABUKAWA,39.7844,141.3296,695,-,岩手県,K-NET11,
K-NET,IWT021,西根,NISHINE,39.9203,141.0822,283,-,岩手県,K-NET11,
K-NET,IWT022,安代,ASHIRO,40.1009,141.0528,296,-,岩手県,K-NET11,
K-NET,IWT023,葛巻,KUZUMAKI,40.037,141.4501,402,-,岩手県,K-NET11,
K-NET,IWT024,二戸,NINOHE,40.2612,141.2908,94,-,岩手県,K-NET11,
K-NET,IWT025,大志田,OHSHIDA,39.5169,140.8299,367,-,岩手県,K-NET11,
K-NET,IWT026,相去,AISARI,39.2569,141.0983,76,-,岩手県,K-NET11,
K-NET,KGS001,東,AZUMA,32.1947,130.1763,77,-,鹿児島県,K-NET02,
K-NET,KGS002,出水,IZUMI,32.0916,130.3519,12,-,鹿児島県,K-NET18,
K-NET,KGS003,大口,OHKUCHI,32.0559,130.5874,176,-,鹿児島県,K-NET02,
K-NET,KGS004,阿久根,AKUNE,32.0145,130.1927,2.7,-,鹿児島県,K-NET18,
K-NET,KGS005,宮之城,MIYANOJO,31.9006,130.4513,42.5,-,鹿児島県,K-NET02,
K-NET,KGS006,横川,YOKOGAWA,31.906,130.7021,187.5,-,鹿児島県,K-NET18,
K-NET,KGS007,川内,SENDAI,31.8143,130.3032,3.8,-,鹿児島県,K-NET02,
K-NET,KGS008,蒲生,KAMO,31.7638,130.5659,11,-,鹿児島県,K-NET18,
K-NET,KGS009,国分,KOKUBU,31.7368,130.7613,4,-,鹿児島県,K-NET02,
K-NET,KGS010,串木野,KUSHIKINO,31.7123,130.2735,15.9,-,鹿児島県,K-NET18,
K-NET,KGS011,日吉,HIYOSHI,31.5896,130.349,18,-,鹿児島県,K-NET02,
K-NET,KGS012,鹿児島,KAGOSHIMA,31.6057,130.574,3.8,-,鹿児島県,K-NET18,
K-NET,KGS013,大隅,OHSUMI,31.5973,130.9938,117.7,-,鹿児島県,K-NET02,
K-NET,KGS014,垂水,TARUMIZU,31.4963,130.6994,4,-,鹿児島県,K-NET18,
K-NET,KGS015,大崎,OHSAKI,31.4308,131.0109,34,-,鹿児島県,K-NET18,
K-NET,KGS016,加世田,KASEDA,31.4162,130.3225,10.8,-,鹿児島県,K-NET18,
K-NET,KGS017,鹿屋,KANOYA,31.3954,130.8702,64.4,-,鹿児島県,K-NET02,
K-NET,KGS018,喜入,KIIRE,31.3757,130.5449,51.4,-,鹿児島県,K-NET02,
K-NET,KGS019,枕崎,MAKURAZAKI,31.2776,130.3008,10,-,鹿児島県,K-NET02,
K-NET,KGS020,頴娃,EI,31.2396,130.4915,21.4,-,鹿児島県,K-NET18,
K-NET,KGS021,指宿,IBUSUKI,31.2535,130.6324,7.9,-,鹿児島県,K-NET02,
K-NET,KGS022,内之浦,UCHINOURA,31.2804,131.0504,12,-,鹿児島県,K-NET18,
K-NET,KGS023,田代,TASHIRO,31.199,130.849,178.9,-,鹿児島県,K-NET02,
K-NET,KGS024,佐多,SATA,31.0888,130.6982,74.6,-,鹿児島県,K-NET18,
K-NET,KGS025,西之表,NISHINOOMOTE,30.7319,130.9977,15,-,鹿児島県,K-NET02,
K-NET,KGS026,中種子,NAKATANE,30.5199,130.9553,114,-,鹿児島県,K-NET18,
K-NET,KGS027,門倉崎,KADOKURAZAKI,30.3488,130.8829,15,-,鹿児島県,K-NET02,
K-NET,KGS028,上屋久,KAMIYAKU,30.4204,130.5771,40.8,-,鹿児島県,K-NET02,
K-NET,KGS029,屋久,YAKU,30.2363,130.5553,60,-,鹿児島県,K-NET02,
K-NET,KGS030,笠利,KASARI,28.451,129.6784,3.5,-,鹿児島県,K-NET02,
K-NET,KGS031,大和,YAMATO,28.3553,129.3924,12,-,鹿児島県,K-NET18,
K-NET,KGS032,瀬戸内,SETOUCHI,28.1388,129.3206,1.5,-,鹿児島県,K-NET02,
K-NET,KGS033,伊仙,ISEN,27.6883,128.9421,136,-,鹿児島県,K-NET18,
K-NET,KGS034,知名,CHINA,27.334,128.5743,24,-,鹿児島県,K-NET02,
K-NET,KGS035,与論,YORON,27.0522,128.4241,44,-,鹿児島県,K-NET02,
K-NET,KGS036,上甑,KAMIKOSHIKI,31.836,129.8678,6,-,鹿児島県,K-NET02,
K-NET,KGS037,下甑,SHIMOKOSHIKI,31.639,129.7078,13.3,-,鹿児島県,K-NET02,
K-NET,KGW001,土庄,TONOSHO,34.5452,134.2804,3,-,香川県,K-NET11A,
K-NET,KGW002,内海,UCHINOUMI,34.4724,134.3142,2,-,香川県,K-NET11A,
K-NET,KGW003,丸亀,MARUGAME,34.2644,133.7896,13,-,香川県,K-NET11A,
K-NET,KGW004,高松,TAKAMATSU,34.3473,134.0375,2,-,香川県,K-NET11A,
K-NET,KGW005,観音寺,KANONJI,34.1139,133.6353,1,-,香川県,K-NET11A,
K-NET,KGW006,長尾,NAGAO,34.2499,134.1856,71,-,香川県,K-NET11A,
K-NET,KGW007,引田,HIKETA,34.213,134.4133,9,-,香川県,K-NET11A,
K-NET,KGW008,琴南,KOTONAMI,34.1645,133.9241,177,-,香川県,K-NET11A,
K-NET,KMM001,小国,OGUNI,33.1211,131.0689,430,-,熊本県,K-NET11B,
K-NET,KMM002,山鹿,YAMAGA,33.0189,130.6846,33,-,熊本県,K-NET11B,
K-NET,KMM003,玉名,TAMANA,32.9335,130.5477,13,-,熊本県,K-NET11B,
K-NET,KMM004,一の宮,ICHINOMIYA,32.9318,131.1203,554,-,熊本県,K-NET11A,
K-NET,KMM005,大津,OHZU,32.8761,130.8771,125,-,熊本県,K-NET11B,
K-NET,KMM006,熊本,KUMAMOTO,32.7934,130.7772,35,-,熊本県,K-NET11B,
K-NET,KMM007,高森,TAKAMORI,32.8268,131.1224,547,-,熊本県,K-NET11B,
K-NET,KMM008,宇土,UTO,32.6875,130.6598,3,-,熊本県,K-NET11B,
K-NET,KMM009,矢部,YABE,32.6864,130.9886,466,-,熊本県,K-NET11B,
K-NET,KMM010,三角,MISUMI,32.6134,130.4873,6,-,熊本県,K-NET11B,
K-NET,KMM011,砥用,TOMOCHI,32.6166,130.8635,142,-,熊本県,K-NET11B,
K-NET,KMM012,八代,YATSUSHIRO,32.5099,130.5908,2,-,熊本県,K-NET11C,
K-NET,KMM013,田浦,TANOURA,32.3644,130.5089,6,-,熊本県,K-NET11B,
K-NET,KMM014,五木,ITSUKI,32.3961,130.8273,306,-,熊本県,K-NET11B,
K-NET,KMM015,水俣,MINAMATA,32.2161,130.4059,8,-,熊本県,K-NET11B,
K-NET,KMM016,人吉,HITOYOSHI,32.1965,130.7757,151,-,熊本県,K-NET11B,
K-NET,KMM017,多良木,TARAGI,32.2567,130.9245,153,-,熊本県,K-NET11B,
K-NET,KMM018,龍ヶ岳,RYUGATAKE,32.3941,130.3898,8,-,熊本県,K-NET11B,
K-NET,KMM019,本渡,HONDO,32.4548,130.1807,10,-,熊本県,K-NET11B,
K-NET,KMM020,新和,SHINWA,32.3636,130.1807,9.6,-,熊本県,K-NET18,
K-NET,KMM021,天草,AMAKUSA,32.3793,129.9996,7,-,熊本県,K-NET11B,
K-NET,KMM022,牛深,USHIBUKA,32.1945,130.027,3,-,熊本県,K-NET11B,
K-NET,KNG001,川崎,KAWASAKI,35.5291,139.7061,2,-,神奈川県,K-NET11A,
K-NET,KNG002,横浜,YOKOHAMA,35.4372,139.6334,2,-,神奈川県,K-NET11A,
K-NET,KNG003,横須賀,YOKOSUKA,35.2731,139.6582,25,-,神奈川県,K-NET11A,
K-NET,KNG004,三崎,MISAKI,35.1442,139.6223,31,-,神奈川県,K-NET11A,
K-NET,KNG005,鎌倉,KAMAKURA,35.3191,139.5461,10,-,神奈川県,K-NET11A,
K-NET,KNG006,二俣川,FUTAMATAGAWA,35.4541,139.5391,60,-,神奈川県,K-NET11A,
K-NET,KNG007,藤沢,FUJISAWA,35.3382,139.4926,10,-,神奈川県,K-NET11A,
K-NET,KNG008,相模原,SAGAMIHARA,35.5749,139.3262,120,-,神奈川県,K-NET11A,
K-NET,KNG009,厚木,ATSUGI,35.4425,139.3621,19,-,神奈川県,K-NET11A,
K-NET,KNG010,平塚,HIRATSUKA,35.3339,139.3446,7,-,神奈川県,K-NET11A,
K-NET,KNG011,藤野,FUJINO,35.6151,139.1554,214,-,神奈川県,K-NET11A,
K-NET,KNG012,秦野,HADANO,35.3793,139.2044,139,-,神奈川県,K-NET11A,
K-NET,KNG013,小田原,ODAWARA,35.2642,139.1521,11,-,神奈川県,K-NET11A,
K-NET,KNG014,山北,YAMAKITA,35.3609,139.0828,107,-,神奈川県,K-NET11A,
K-NET,KNG201,平塚ST1,HIRATSUKA-ST1,34.5956,139.9183,-2197,-,-,K-NET02,
